"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0UA30","2020-04-03 19:00:00","1397.000","0.000","0.000","13.900","1.000","864.300","","6.500","-99.000","-99.000","-99.000","17.200","","12.100",""
"C0I080","2020-04-03 19:00:00","536.000","229.000","0.300","18.700","0.960","959.500","","1.000","-99.000","-99.000","-99.000","27.700","","17.900",""
"C0UA00","2020-04-03 19:00:00","392.000","115.000","1.000","18.200","0.990","974.500","","2.500","-99.000","-99.000","-99.000","25.000","","15.700",""
"C0AD40","2020-04-03 19:00:00","32.000","105.000","1.200","17.300","0.920","1015.700","","0.500","-99.000","-99.000","-99.000","22.600","","17.300",""
"C0G900","2020-04-03 19:00:00","20.000","27.000","4.200","20.100","0.900","1014.800","","0.500","10.500","15.000","","23.400","","19.600",""
"C0S660","2020-04-03 19:00:00","794.000","225.000","0.300","18.400","0.940","930.400","","0.000","-99.000","-99.000","-99.000","21.600","","16.300",""
"C0M640","2020-04-03 19:00:00","155.000","350.000","0.400","20.500","0.990","999.600","","1.500","-99.000","-99.000","-99.000","26.600","","18.400",""
"C0R660","2020-04-03 19:00:00","20.000","57.000","2.300","24.500","0.800","1015.000","","0.000","-99.000","-99.000","-99.000","26.100","","20.600",""
"C0UA10","2020-04-03 19:00:00","1711.000","0.000","0.000","12.800","1.000","835.300","","2.000","-99.000","-99.000","-99.000","17.900","","10.400",""
"C0S990","2020-04-03 19:00:00","409.000","3.000","2.100","20.600","0.920","971.300","","0.000","-99.000","-99.000","-99.000","23.100","","18.400",""
"C0E850","2020-04-03 19:00:00","104.000","30.000","1.400","17.500","0.920","1006.800","","1.000","-99.000","-99.000","-99.000","24.700","","17.100",""
"C0T9B0","2020-04-03 19:00:00","558.000","16.000","0.800","18.100","0.990","955.800","","10.500","-99.000","-99.000","-99.000","20.900","","16.700",""
"C0G650","2020-04-03 19:00:00","34.000","341.000","1.900","21.200","0.940","1013.500","","0.000","-99.000","-99.000","-99.000","27.600","","19.500",""
"C0K580","2020-04-03 19:00:00","26.000","359.000","2.700","20.500","0.990","1016.100","","0.500","-99.000","-99.000","-99.000","26.900","","18.800",""
"C0X050","2020-04-03 19:00:00","25.000","343.000","3.800","21.800","0.900","1013.500","","0.000","-99.000","-99.000","-99.000","28.700","","19.000",""
"CM0100","2020-04-03 19:00:00","25.000","67.000","3.000","18.900","0.780","1016.300","","0.500","-99.000","-99.000","-99.000","22.800","","18.400",""
"C0AC70","2020-04-03 19:00:00","71.000","87.000","0.600","18.000","0.880","1011.100","","0.500","-99.000","-99.000","-99.000","21.900","","17.800",""
"CM0130","2020-04-03 19:00:00","11.000","353.000","5.300","22.200","0.790","1016.900","","0.000","-99.000","-99.000","-99.000","23.800","","20.600",""
"C0W110","2020-04-03 19:00:00","16.000","37.000","6.100","12.200","0.940","1019.900","","12.000","-99.000","-99.000","-99.000","13.900","","12.000",""
"C0R670","2020-04-03 19:00:00","26.000","352.000","1.800","24.600","0.750","1014.600","","0.000","-99.000","-99.000","-99.000","27.900","","23.200",""
"C0X120","2020-04-03 19:00:00","28.000","346.000","3.400","21.900","0.860","1015.300","","0.000","-99.000","-99.000","-99.000","28.000","","19.700",""
"C0R100","2020-04-03 19:00:00","1006.000","20.000","0.600","16.800","0.990","906.400","","0.000","-99.000","-99.000","-99.000","21.200","","15.000",""
"C0C700","2020-04-03 19:00:00","151.000","44.000","1.900","16.800","0.910","1002.200","","0.500","-99.000","-99.000","-99.000","22.200","","16.800",""
"C0W130","2020-04-03 19:00:00","18.000","22.000","5.600","19.700","0.870","1015.100","","0.000","13.900","24.000","","23.000","","19.000",""
"C0F9R0","2020-04-03 19:00:00","20.000","46.000","4.400","19.400","1.000","1016.800","","0.500","-99.000","-99.000","-99.000","23.600","","18.600",""
"C0V660","2020-04-03 19:00:00","25.000","359.000","3.500","23.900","0.780","1014.200","","0.000","-99.000","-99.000","-99.000","27.200","","20.000",""
"C0G780","2020-04-03 19:00:00","27.000","12.000","3.300","20.000","0.870","1014.700","","0.000","-99.000","-99.000","-99.000","25.400","","19.100",""
"C0C590","2020-04-03 19:00:00","72.000","31.000","2.400","17.900","0.860","1010.300","","0.000","-99.000","-99.000","-99.000","21.700","","17.700",""
"C0M790","2020-04-03 19:00:00","15.000","12.000","2.400","20.800","0.830","1014.800","","0.000","-99.000","-99.000","-99.000","27.700","","19.000",""
"C0R130","2020-04-03 19:00:00","1040.000","255.000","1.200","17.100","0.990","900.300","","0.000","-99.000","-99.000","-99.000","21.000","","15.800",""
"C0AH30","2020-04-03 19:00:00","755.000","359.000","4.900","15.100","1.000","933.200","","2.500","-99.000","-99.000","-99.000","19.500","","15.000",""
"C0X170","2020-04-03 19:00:00","50.000","30.000","2.300","23.000","0.820","1010.800","","0.000","-99.000","-99.000","-99.000","28.800","","19.600",""
"C0K291","2020-04-03 19:00:00","8.000","9.000","4.200","21.100","0.870","1017.100","","0.000","9.700","6.000","","24.800","","19.900",""
"C0D480","2020-04-03 19:00:00","223.000","0.000","0.000","16.200","0.960","992.600","","0.000","-99.000","-99.000","-99.000","23.600","","16.200",""
"C0F0C0","2020-04-03 19:00:00","983.000","200.000","0.700","16.600","0.990","907.800","","0.500","-99.000","-99.000","-99.000","22.800","","14.900",""
"C0U860","2020-04-03 19:00:00","5.000","95.000","2.300","20.600","0.860","1018.100","","5.000","-99.000","-99.000","-99.000","25.900","","19.200",""
"C0UA50","2020-04-03 19:00:00","808.000","350.000","0.500","15.100","1.000","927.600","","17.500","-99.000","-99.000","-99.000","18.400","","14.900",""
"C0X320","2020-04-03 19:00:00","30.000","350.000","3.900","22.000","0.810","1013.300","","0.000","-99.000","-99.000","-99.000","29.600","","18.600",""
"C0T960","2020-04-03 19:00:00","120.000","45.000","0.700","21.600","0.990","1004.000","","0.000","-99.000","-99.000","-99.000","25.600","","18.400",""
"C0SA80","2020-04-03 19:00:00","136.000","0.000","0.000","22.600","0.840","1001.700","","0.000","-99.000","-99.000","-99.000","25.400","","18.100",""
"C0E780","2020-04-03 19:00:00","160.000","341.000","1.600","17.600","0.980","1000.400","","2.000","-99.000","-99.000","-99.000","23.900","","17.400",""
"C0F9Q0","2020-04-03 19:00:00","149.000","359.000","3.500","18.400","0.970","999.800","","1.000","-99.000","-99.000","-99.000","24.000","","17.800",""
"C0F9X0","2020-04-03 19:00:00","166.000","30.000","4.200","18.100","0.990","1002.600","","1.000","-99.000","-99.000","-99.000","25.200","","17.000",""
"C0F0D0","2020-04-03 19:00:00","3171.000","158.000","3.200","5.500","1.000","699.300","","3.500","-99.000","-99.000","-99.000","9.500","","4.900",""
"C0S730","2020-04-03 19:00:00","110.000","77.000","2.300","21.300","0.860","1004.500","","2.000","-99.000","-99.000","-99.000","25.000","","20.400",""
"C0T790","2020-04-03 19:00:00","2830.000","110.000","0.900","8.600","0.910","729.000","","1.000","-99.000","-99.000","-99.000","15.500","","8.600",""
"C0V750","2020-04-03 19:00:00","50.000","356.000","3.600","23.700","0.820","1012.300","","0.000","-99.000","-99.000","-99.000","28.100","","20.300",""
"C0K530","2020-04-03 19:00:00","12.000","27.000","4.700","20.700","0.860","1016.500","","0.000","11.200","19.000","","24.500","","20.000",""
"C0M780","2020-04-03 19:00:00","30.000","23.000","1.700","21.300","0.830","1014.500","","0.000","-99.000","-99.000","-99.000","27.500","","19.100",""
"C0V360","2020-04-03 19:00:00","94.000","332.000","1.500","22.400","0.770","1006.000","","0.000","-99.000","-99.000","-99.000","29.700","","18.000",""
"C0K510","2020-04-03 19:00:00","10.000","6.000","4.200","20.800","0.850","1015.800","","0.000","-99.000","-99.000","-99.000","26.000","","19.400",""
"C0D650","2020-04-03 19:00:00","97.000","51.000","3.600","17.900","0.850","1008.300","","0.000","9.200","51.000","","21.200","","17.300",""
"C0V630","2020-04-03 19:00:00","19.000","349.000","3.400","22.600","0.800","1014.700","","0.000","-99.000","-99.000","-99.000","26.100","","19.900",""
"C0U910","2020-04-03 19:00:00","17.000","128.000","2.000","19.100","0.960","1016.800","","11.000","-99.000","-99.000","-99.000","22.900","","18.500",""
"C0U600","2020-04-03 19:00:00","10.000","0.000","0.000","19.600","0.990","1016.800","","5.000","-99.000","-99.000","-99.000","24.200","","18.700",""
"C0G820","2020-04-03 19:00:00","29.000","9.000","1.200","20.300","0.880","1013.500","","0.000","-99.000","-99.000","-99.000","26.500","","18.900",""
"C0R590","2020-04-03 19:00:00","72.000","355.000","3.900","24.300","0.870","1008.100","","0.000","-99.000","-99.000","-99.000","28.300","","20.000",""
"C0A9E0","2020-04-03 19:00:00","26.000","190.000","1.000","18.800","0.830","1017.100","","0.500","-99.000","-99.000","-99.000","25.700","","18.600",""
"C0R480","2020-04-03 19:00:00","57.000","41.000","0.400","24.600","0.750","1009.400","","0.000","-99.000","-99.000","-99.000","29.400","","20.300",""
"C0X300","2020-04-03 19:00:00","70.000","64.000","0.300","21.100","0.900","1009.300","","1.000","-99.000","-99.000","-99.000","28.600","","18.900",""
"C0U970","2020-04-03 19:00:00","7.000","18.000","1.100","19.600","0.870","1018.900","","3.000","-99.000","-99.000","-99.000","24.000","","18.900",""
"C0R340","2020-04-03 19:00:00","230.000","0.000","0.100","21.700","0.890","989.800","","0.500","-99.000","-99.000","-99.000","28.100","","19.000",""
"C0M750","2020-04-03 19:00:00","10.000","12.000","5.400","21.100","0.840","1016.300","","0.500","-99.000","-99.000","-99.000","25.300","","19.900",""
"C0I110","2020-04-03 19:00:00","161.000","324.000","0.400","21.200","0.910","999.700","","0.000","-99.000","-99.000","-99.000","27.800","","19.200",""
"C0V370","2020-04-03 19:00:00","74.000","346.000","0.900","22.800","0.820","1009.000","","0.000","-99.000","-99.000","-99.000","29.700","","18.500",""
"C0C690","2020-04-03 19:00:00","242.000","48.000","3.200","16.000","0.850","991.300","","0.500","-99.000","-99.000","-99.000","22.100","","16.000",""
"C0A540","2020-04-03 19:00:00","401.000","0.000","0.100","16.300","0.990","972.300","","0.500","-99.000","-99.000","-99.000","23.400","","16.300",""
"C0SA60","2020-04-03 19:00:00","6.000","321.000","0.900","24.100","0.810","1016.000","","0.000","-99.000","-99.000","-99.000","26.400","","20.000",""
"C0H950","2020-04-03 19:00:00","192.000","308.000","0.700","20.000","0.990","995.500","","0.000","-99.000","-99.000","-99.000","27.300","","18.200",""
"C0O960","2020-04-03 19:00:00","112.000","351.000","1.500","21.700","0.840","1003.300","","0.000","-99.000","-99.000","-99.000","29.300","","18.300",""
"C0E880","2020-04-03 19:00:00","507.000","51.000","2.900","15.600","0.990","960.200","","1.500","-99.000","-99.000","-99.000","22.000","","15.500",""
"C0AH10","2020-04-03 19:00:00","30.000","128.000","1.200","18.800","1.000","1015.700","","1.000","-99.000","-99.000","-99.000","22.800","","18.800",""
"C0R680","2020-04-03 19:00:00","13.000","26.000","1.000","24.100","0.810","1015.200","","2.500","-99.000","-99.000","-99.000","26.000","","21.700",""
"C0X210","2020-04-03 19:00:00","38.000","3.000","3.400","21.500","0.870","1011.500","","0.000","-99.000","-99.000","-99.000","27.700","","19.000",""
"C0D430","2020-04-03 19:00:00","87.000","25.000","0.300","17.900","0.920","1008.100","","0.500","-99.000","-99.000","-99.000","26.000","","17.500",""
"C0K520","2020-04-03 19:00:00","10.000","8.000","2.900","20.700","0.860","1015.600","","0.000","8.900","34.000","","25.800","","19.600",""
"C0Z200","2020-04-03 19:00:00","153.000","59.000","1.300","21.200","0.990","1001.300","","0.000","-99.000","-99.000","-99.000","24.500","","18.300",""
"C0V740","2020-04-03 19:00:00","60.000","317.000","3.100","23.600","0.790","1010.800","","0.000","-99.000","-99.000","-99.000","28.700","","19.200",""
"C0V790","2020-04-03 19:00:00","410.000","246.000","2.000","22.300","0.720","969.500","","0.000","-99.000","-99.000","-99.000","27.900","","19.200",""
"C0G860","2020-04-03 19:00:00","45.000","325.000","1.800","20.900","0.860","1011.600","","0.000","-99.000","-99.000","-99.000","27.000","","19.100",""
"C0Z250","2020-04-03 19:00:00","1124.000","0.000","0.000","15.900","0.990","893.600","","1.000","-99.000","-99.000","-99.000","18.200","","13.800",""
"C0K440","2020-04-03 19:00:00","35.000","339.000","4.500","20.000","0.990","1013.800","","0.000","-99.000","-99.000","-99.000","25.900","","18.500",""
"C0T900","2020-04-03 19:00:00","160.000","0.000","0.000","20.100","0.940","998.200","","0.500","-99.000","-99.000","-99.000","25.100","","17.900",""
"C0F9V0","2020-04-03 19:00:00","525.000","6.000","2.000","18.200","1.000","958.600","","0.000","-99.000","-99.000","-99.000","25.100","","17.600",""
"C0UA20","2020-04-03 19:00:00","2619.000","203.000","3.400","8.200","0.960","-99.000","","4.500","-99.000","-99.000","-99.000","13.600","","7.300",""
"C0M850","2020-04-03 19:00:00","695.000","0.000","0.000","18.900","0.970","938.400","","0.000","-99.000","-99.000","-99.000","24.900","","17.400",""
"C0C620","2020-04-03 19:00:00","19.000","52.000","2.000","19.500","0.890","1016.100","","0.500","7.900","56.000","","25.400","","19.400",""
"C0I360","2020-04-03 19:00:00","300.000","111.000","0.400","20.900","0.870","982.000","","0.000","-99.000","-99.000","-99.000","25.400","","18.300",""
"C0M810","2020-04-03 19:00:00","1354.000","254.000","1.100","14.700","0.990","869.300","","1.000","-99.000","-99.000","-99.000","18.900","","14.600",""
"C0AC80","2020-04-03 19:00:00","40.000","94.000","1.300","17.800","0.890","1014.600","","0.000","-99.000","-99.000","-99.000","21.600","","17.800",""
"CM0140","2020-04-03 19:00:00","26.000","349.000","0.500","23.800","0.740","1015.200","","0.000","-99.000","-99.000","-99.000","25.200","","20.800",""
"C0SA20","2020-04-03 19:00:00","857.000","72.000","0.500","16.900","1.000","922.000","","0.500","-99.000","-99.000","-99.000","19.400","","14.900",""
"C0A660","2020-04-03 19:00:00","97.000","336.000","1.000","16.700","0.970","1007.600","","3.500","-99.000","-99.000","-99.000","19.500","","16.700",""
"C0T9H0","2020-04-03 19:00:00","725.000","169.000","2.200","17.100","0.990","937.200","","1.000","-99.000","-99.000","-99.000","20.000","","15.400",""
"C0R270","2020-04-03 19:00:00","51.000","353.000","3.000","23.200","0.970","1009.300","","0.000","-99.000","-99.000","-99.000","28.300","","20.800",""
"C0O980","2020-04-03 19:00:00","18.000","5.000","1.500","22.500","0.850","1016.300","","0.000","-99.000","-99.000","-99.000","30.000","","19.300",""
"C0T9I0","2020-04-03 19:00:00","152.000","212.000","0.600","20.600","0.880","1001.300","","0.000","-99.000","-99.000","-99.000","23.500","","18.000",""
"C0V760","2020-04-03 19:00:00","30.000","12.000","2.900","24.700","0.750","1013.900","","0.000","-99.000","-99.000","-99.000","27.700","","20.400",""
"C0AG90","2020-04-03 19:00:00","25.000","150.000","1.400","18.700","0.950","1017.300","","1.500","-99.000","-99.000","-99.000","23.000","","18.700",""
"C0R570","2020-04-03 19:00:00","37.000","71.000","1.600","25.400","0.710","1011.300","","0.000","-99.000","-99.000","-99.000","28.400","","20.900",""
"C0O900","2020-04-03 19:00:00","9.000","354.000","3.400","22.100","0.990","1016.400","","0.000","-99.000","-99.000","-99.000","28.300","","19.200",""
"C0AD00","2020-04-03 19:00:00","86.000","57.000","0.700","17.700","0.920","1010.100","","0.000","-99.000","-99.000","-99.000","20.800","","17.700",""
"C0V700","2020-04-03 19:00:00","24.000","344.000","1.300","24.400","0.760","1013.200","","0.000","-99.000","-99.000","-99.000","26.800","","21.000",""
"C0AH00","2020-04-03 19:00:00","38.000","122.000","0.700","17.700","1.000","1014.800","","0.500","-99.000","-99.000","-99.000","20.500","","17.700",""
"C0X080","2020-04-03 19:00:00","2.000","9.000","3.700","21.700","0.840","1017.100","","0.000","-99.000","-99.000","-99.000","29.200","","19.800",""
"C0G910","2020-04-03 19:00:00","42.000","346.000","5.200","19.700","0.900","1011.700","","0.000","-99.000","-99.000","-99.000","25.100","","18.800",""
"C0I480","2020-04-03 19:00:00","2165.000","0.000","0.000","11.500","0.990","791.400","","0.000","-99.000","-99.000","-99.000","16.900","","10.900",""
"C0A860","2020-04-03 19:00:00","362.000","1.000","1.700","15.100","1.000","977.500","","3.000","-99.000","-99.000","-99.000","17.600","","14.800",""
"C0U940","2020-04-03 19:00:00","25.000","109.000","0.800","18.300","0.990","1016.900","","7.500","-99.000","-99.000","-99.000","24.900","","17.600",""
"C0S970","2020-04-03 19:00:00","19.000","312.000","1.400","23.200","0.820","1014.700","","0.000","-99.000","-99.000","-99.000","25.100","","20.600",""
"C0V260","2020-04-03 19:00:00","126.000","288.000","1.600","23.600","0.770","1002.500","","0.000","-99.000","-99.000","-99.000","31.000","","19.100",""
"C0H990","2020-04-03 19:00:00","3076.000","221.000","5.600","5.800","0.990","707.900","","0.000","-99.000","-99.000","-99.000","8.400","","5.600",""
"C0F9K0","2020-04-03 19:00:00","30.000","36.000","3.400","18.900","0.880","1013.600","","0.500","-99.000","-99.000","-99.000","22.400","","18.500",""
"C0AH90","2020-04-03 19:00:00","660.000","0.000","0.000","16.300","0.990","946.000","","11.500","-99.000","-99.000","-99.000","21.100","","14.700",""
"C0W150","2020-04-03 19:00:00","42.000","52.000","5.000","15.400","0.980","1015.500","","5.000","-99.000","-99.000","-99.000","18.700","","15.400",""
"C0F000","2020-04-03 19:00:00","273.000","24.000","3.000","17.300","1.000","983.600","","0.000","8.800","13.000","","25.200","","16.900",""
